event_id,transaction_id,customer_id,customer_name,customer_email,customer_phone,merchant_category,gateway_provider,payment_method,user_device,event_type,failure_category,created_at,amount,customer_age_days,prev_payment_count,prev_success_count,prev_failure_count,historical_success_rate,days_since_last_success,customer_activity_score,failure_category_encoded,attempt_number,hours_since_failure,invoice_age_days,prev_recovery_actions,prev_recovery_outcomes,recovered
EV_107525,TXN_202607525,CUST_2290,Saanvi Sharma,saanvi.sharma20@outlook.com,+919642432694,SaaS,Razorpay,Wallet,Mobile,checkout_abandonment,user_timeout,2026-08-07 14:18:37,3297.21,712,50,36,14,0.72,0,7.2,3,2,1.84,0,1,1,1
EV_107526,TXN_202607526,CUST_1583,Ananya Reddy,ananya.reddy50@yahoo.com,+918320301599,EdTech,CCAvenue,UPI,Mobile,failed_payment,insufficient_funds,2026-06-13 13:47:37,18557.27,262,50,33,17,0.66,0,3.29,1,1,3.28,0,3,3,1
EV_107527,TXN_202607527,CUST_3263,Aadhya Kulkarni,aadhya.kulkarni9@enterprise.in,+917951757946,SaaS,Cashfree,NetBanking,Mobile,overdue_invoice,insufficient_funds,2026-08-02 13:40:37,18766.67,1114,29,20,9,0.6897,0,7.51,1,1,65.91,6,4,4,0
EV_107528,TXN_202607528,CUST_3443,Kabir Chopra,kabir.chopra30@gmail.com,+917015421546,E-commerce Retail,Razorpay,UPI,Mobile,checkout_abandonment,user_timeout,2026-08-15 19:02:37,8206.22,1355,11,8,3,0.7273,0,5.23,3,1,5.16,0,0,0,1
EV_107529,TXN_202607529,CUST_1093,Reyansh Kumar,reyansh.kumar44@yahoo.com,+919780945510,SaaS,PayU,Debit Card,Mobile,checkout_abandonment,user_timeout,2026-06-13 01:27:37,15748.92,559,43,31,12,0.7209,0,8.49,3,1,7.71,0,2,2,1
EV_107530,TXN_202607530,CUST_1857,Aditya Rao,aditya.rao36@company.in,+918973068647,E-commerce Retail,Cashfree,Credit Card,Desktop,failed_payment,bank_downtime,2026-07-20 07:56:37,13070.03,958,45,38,7,0.8444,0,6.65,4,2,10.18,0,3,3,1
EV_107531,TXN_202607531,CUST_2334,Ishaan Kumar,ishaan.kumar44@outlook.com,+919572237717,B2B Wholesale,Cashfree,Debit Card,Tablet,failed_payment,user_timeout,2026-06-23 21:28:37,5852.29,261,40,22,18,0.55,13,5.77,3,2,19.84,0,2,0,0
EV_107532,TXN_202607532,CUST_2632,Vivaan Chopra,vivaan.chopra68@enterprise.in,+918182822156,E-commerce Retail,CCAvenue,Bank Transfer / NEFT,Desktop,overdue_invoice,insufficient_funds,2026-08-28 00:38:37,18012.96,1090,31,20,11,0.6452,0,8.07,1,1,39.76,18,2,2,1
EV_107533,TXN_202607533,CUST_1644,Rohan Kulkarni,rohan.kulkarni46@company.in,+917741398650,SaaS,CCAvenue,UPI,Tablet,failed_payment,user_timeout,2026-08-26 00:32:37,3663.18,848,41,29,12,0.7073,0,7.46,3,3,8.69,0,1,0,1
EV_107534,TXN_202607534,CUST_1973,Vihaan Bhat,vihaan.bhat9@company.in,+918912449281,SaaS,Cashfree,Debit Card,Tablet,failed_payment,network_error,2026-08-11 14:41:37,34779.58,138,6,4,2,0.6667,0,6.18,2,4,1.62,0,1,1,0
EV_107535,TXN_202607535,CUST_1498,Riya Patel,riya.patel95@company.in,+919261998854,B2B Wholesale,Cashfree,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-07-09 04:03:37,16848.34,863,37,18,19,0.4865,0,7.09,1,1,139.32,32,3,1,1
EV_107536,TXN_202607536,CUST_3282,Ishaan Sharma,ishaan.sharma81@enterprise.in,+916091746499,EdTech,Stripe,UPI,Mobile,failed_payment,insufficient_funds,2026-06-03 21:51:37,850.94,229,45,25,20,0.5556,53,6.44,1,4,5.01,0,3,1,0
EV_107537,TXN_202607537,CUST_1750,Rohan Malhotra,rohan.malhotra4@enterprise.in,+917203423402,B2B Wholesale,Stripe,Credit Card,Mobile,failed_payment,insufficient_funds,2026-08-10 16:09:37,4536.07,822,20,14,6,0.7,0,7.06,1,2,11.59,0,2,0,1
EV_107538,TXN_202607538,CUST_1503,Riya Gupta,riya.gupta76@enterprise.in,+917502207340,SaaS,PayU,Credit Card,Tablet,failed_payment,insufficient_funds,2026-06-01 01:48:37,1584.48,1001,28,19,9,0.6786,0,9.61,1,2,3.98,0,3,3,1
EV_107539,TXN_202607539,CUST_3352,Vivaan Patel,vivaan.patel83@yahoo.com,+918639294083,E-commerce Retail,CCAvenue,UPI,Desktop,checkout_abandonment,user_timeout,2026-06-05 02:18:37,1342.94,508,50,35,15,0.7,0,8.44,3,1,1.65,0,2,2,1
EV_107540,TXN_202607540,CUST_1687,Kabir Singh,kabir.singh55@outlook.com,+918218823320,SaaS,PayU,Bank Transfer / NEFT,Tablet,overdue_invoice,insufficient_funds,2026-06-29 00:49:37,20434.9,192,55,33,22,0.6,0,2.9,1,1,113.56,20,4,3,0
EV_107541,TXN_202607541,CUST_1448,Aditya Chopra,aditya.chopra34@gmail.com,+916093631055,EdTech,Razorpay,UPI,Mobile,failed_payment,insufficient_funds,2026-08-25 14:32:37,5433.38,1230,8,6,2,0.75,2,7.17,1,3,13.07,0,1,0,0
EV_107542,TXN_202607542,CUST_2007,Sneha Sharma,sneha.sharma69@yahoo.com,+919004835253,SaaS,PayU,Credit Card,Mobile,overdue_invoice,insufficient_funds,2026-07-27 19:18:37,23905.74,1034,12,9,3,0.75,0,6.12,1,1,158.22,47,4,3,0
EV_107543,TXN_202607543,CUST_2035,Rohan Chopra,rohan.chopra67@yahoo.com,+917871640952,E-commerce Retail,Razorpay,UPI,Desktop,failed_payment,expired_card,2026-08-28 06:07:37,3457.27,570,16,9,7,0.5625,0,6.05,0,3,5.82,0,4,2,0
EV_107544,TXN_202607544,CUST_2479,Saanvi Reddy,saanvi.reddy73@yahoo.com,+917606148055,E-commerce Retail,Stripe,Credit Card,Mobile,failed_payment,bank_downtime,2026-06-17 13:28:37,13471.37,439,47,40,7,0.8511,0,4.97,4,2,17.98,0,2,2,1
EV_107545,TXN_202607545,CUST_3196,Sneha Singh,sneha.singh68@gmail.com,+919572563299,B2B Wholesale,PayU,Wallet,Tablet,checkout_abandonment,user_timeout,2026-06-01 11:08:37,612.52,1290,43,41,2,0.9535,1,5.67,3,1,10.01,0,3,2,1
EV_107546,TXN_202607546,CUST_1285,Pooja Bhat,pooja.bhat31@outlook.com,+916218035843,SaaS,Stripe,UPI,Desktop,checkout_abandonment,user_timeout,2026-07-20 20:47:37,1897.08,1231,47,30,17,0.6383,0,8.04,3,1,2.35,0,4,4,1
EV_107547,TXN_202607547,CUST_1842,Aarav Bhat,aarav.bhat78@outlook.com,+919908984981,EdTech,Cashfree,Debit Card,Mobile,failed_payment,network_error,2026-08-25 09:51:37,10557.24,258,47,46,1,0.9787,0,7.44,2,1,24.31,0,5,5,1
EV_107548,TXN_202607548,CUST_1698,Reyansh Verma,reyansh.verma82@company.in,+917393774816,SaaS,Razorpay,Credit Card,Mobile,failed_payment,insufficient_funds,2026-07-13 10:40:37,15536.88,513,6,5,1,0.8333,5,6.47,1,1,5.15,0,3,2,0
EV_107549,TXN_202607549,CUST_2811,Ishaan Nair,ishaan.nair41@enterprise.in,+918020809294,SaaS,Razorpay,Credit Card,Desktop,failed_payment,bank_downtime,2026-05-31 13:57:37,29082.71,43,39,19,20,0.4872,0,7.78,4,2,9.88,0,1,0,1
EV_107550,TXN_202607550,CUST_2639,Meera Gupta,meera.gupta38@gmail.com,+919076274213,EdTech,Cashfree,Debit Card,Desktop,failed_payment,user_timeout,2026-06-06 10:56:37,14724.99,959,51,35,16,0.6863,0,6.83,3,4,2.87,0,1,1,1
EV_107551,TXN_202607551,CUST_3021,Vivaan Kumar,vivaan.kumar9@yahoo.com,+919032350445,SaaS,CCAvenue,Credit Card,Mobile,failed_payment,user_timeout,2026-07-19 06:37:37,946.71,247,33,26,7,0.7879,0,3.96,3,1,33.79,0,3,3,0
EV_107552,TXN_202607552,CUST_3458,Aditya Nair,aditya.nair28@outlook.com,+917902233736,EdTech,Cashfree,Debit Card,Tablet,failed_payment,insufficient_funds,2026-08-18 17:20:37,2631.96,1437,48,42,6,0.875,0,7.03,1,1,2.7,0,1,0,0
EV_107553,TXN_202607553,CUST_2149,Kavya Rao,kavya.rao84@gmail.com,+919667299965,B2B Wholesale,Razorpay,Wallet,Desktop,checkout_abandonment,user_timeout,2026-07-07 17:16:37,6823.62,1408,27,18,9,0.6667,6,5.55,3,1,5.75,0,4,3,1
EV_107554,TXN_202607554,CUST_2469,Kavya Reddy,kavya.reddy82@company.in,+919472691748,B2B Wholesale,CCAvenue,NetBanking,Desktop,failed_payment,insufficient_funds,2026-06-18 06:18:37,11730.03,672,13,9,4,0.6923,83,8.61,1,1,7.15,0,1,0,0
EV_107555,TXN_202607555,CUST_3283,Ishaan Mehta,ishaan.mehta30@gmail.com,+919145806843,EdTech,Razorpay,Bank Transfer / NEFT,Tablet,overdue_invoice,insufficient_funds,2026-07-23 11:32:37,11250.25,351,16,12,4,0.75,0,4.11,1,1,230.81,42,2,2,0
EV_107556,TXN_202607556,CUST_1570,Rohan Kulkarni,rohan.kulkarni37@yahoo.com,+916628905148,E-commerce Retail,CCAvenue,Credit Card,Tablet,failed_payment,expired_card,2026-05-31 07:32:37,2554.45,359,9,7,2,0.7778,0,5.11,0,1,1.13,0,4,3,1
EV_107557,TXN_202607557,CUST_1638,Ira Chopra,ira.chopra88@gmail.com,+916690364509,SaaS,PayU,UPI,Desktop,failed_payment,insufficient_funds,2026-08-24 07:46:37,3647.4,1457,26,19,7,0.7308,24,4.13,1,1,7.36,0,0,0,1
EV_107558,TXN_202607558,CUST_1881,Aditya Sharma,aditya.sharma23@gmail.com,+919035430541,B2B Wholesale,Razorpay,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-07-30 10:46:37,26569.75,44,50,29,21,0.58,0,5.36,1,1,49.6,70,5,5,0
EV_107559,TXN_202607559,CUST_3133,Vihaan Kumar,vihaan.kumar93@yahoo.com,+917220578611,SaaS,Cashfree,UPI,Mobile,failed_payment,network_error,2026-08-18 00:27:37,50000.0,1308,32,23,9,0.7188,0,4.43,2,1,0.1,0,2,1,1
EV_107560,TXN_202607560,CUST_2865,Kavya Kumar,kavya.kumar19@enterprise.in,+919162858252,SaaS,Cashfree,UPI,Tablet,failed_payment,insufficient_funds,2026-08-18 10:36:37,1912.29,1384,7,3,4,0.4286,175,7.94,1,2,30.62,0,5,3,0
EV_107561,TXN_202607561,CUST_1414,Aarav Mehta,aarav.mehta39@outlook.com,+918223715568,B2B Wholesale,PayU,Bank Transfer / NEFT,Desktop,overdue_invoice,insufficient_funds,2026-08-22 02:10:37,39323.27,1378,42,29,13,0.6905,0,9.26,1,1,206.39,36,3,3,1
EV_107562,TXN_202607562,CUST_2680,Ira Reddy,ira.reddy2@yahoo.com,+916505016336,EdTech,Razorpay,Credit Card,Tablet,failed_payment,user_timeout,2026-08-05 15:56:37,1662.87,847,32,17,15,0.5312,0,6.63,3,3,6.02,0,2,1,0
EV_107563,TXN_202607563,CUST_2369,Reyansh Chopra,reyansh.chopra2@enterprise.in,+917956104153,B2B Wholesale,Razorpay,UPI,Desktop,checkout_abandonment,user_timeout,2026-08-15 01:48:37,25000.0,1456,36,24,12,0.6667,3,5.25,3,1,1.69,0,4,1,1
EV_107564,TXN_202607564,CUST_3437,Arjun Malhotra,arjun.malhotra72@company.in,+917787063340,EdTech,Cashfree,Wallet,Tablet,checkout_abandonment,user_timeout,2026-08-10 07:03:37,1623.92,707,6,3,3,0.5,0,6.96,3,1,40.24,0,2,1,0
EV_107565,TXN_202607565,CUST_2710,Rohan Joshi,rohan.joshi16@yahoo.com,+918002538288,EdTech,Cashfree,UPI,Mobile,failed_payment,expired_card,2026-08-27 10:37:37,8541.38,748,44,38,6,0.8636,0,5.97,0,3,1.04,0,1,1,0
EV_107566,TXN_202607566,CUST_1662,Pooja Kumar,pooja.kumar24@company.in,+917820820806,E-commerce Retail,Cashfree,Credit Card,Desktop,failed_payment,bank_downtime,2026-08-13 10:59:37,778.04,779,20,17,3,0.85,0,5.49,4,2,28.43,0,5,5,1
EV_107567,TXN_202607567,CUST_2305,Aarav Reddy,aarav.reddy69@enterprise.in,+918098363243,EdTech,Cashfree,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-08-27 09:59:37,17977.23,1168,6,4,2,0.6667,54,6.54,1,1,138.16,11,0,0,1
EV_107568,TXN_202607568,CUST_3252,Kabir Chopra,kabir.chopra91@company.in,+917095213570,EdTech,Razorpay,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-05-31 05:14:37,34847.72,285,48,45,3,0.9375,0,8.89,1,1,96.75,23,5,5,1
EV_107569,TXN_202607569,CUST_1176,Pooja Singh,pooja.singh14@enterprise.in,+918179320310,EdTech,PayU,UPI,Desktop,failed_payment,insufficient_funds,2026-07-20 20:41:37,25347.03,750,17,11,6,0.6471,0,7.1,1,1,34.56,0,2,0,0
EV_107570,TXN_202607570,CUST_2606,Pooja Rao,pooja.rao30@gmail.com,+918811489153,EdTech,CCAvenue,UPI,Desktop,checkout_abandonment,user_timeout,2026-06-26 00:07:37,9010.61,131,7,5,2,0.7143,0,5.09,3,2,9.8,0,2,1,1
EV_107571,TXN_202607571,CUST_3040,Saanvi Joshi,saanvi.joshi81@company.in,+918775958983,B2B Wholesale,Razorpay,UPI,Desktop,failed_payment,user_timeout,2026-07-03 22:24:37,13543.17,82,23,19,4,0.8261,0,6.45,3,1,3.85,0,3,2,0
EV_107572,TXN_202607572,CUST_2471,Ananya Kumar,ananya.kumar79@enterprise.in,+918347125656,SaaS,Cashfree,NetBanking,Desktop,failed_payment,expired_card,2026-08-16 03:49:37,43137.38,1021,5,5,0,1.0,0,7.66,0,1,9.73,0,2,2,1
EV_107573,TXN_202607573,CUST_3333,Meera Malhotra,meera.malhotra2@outlook.com,+916896374934,E-commerce Retail,CCAvenue,Debit Card,Desktop,checkout_abandonment,user_timeout,2026-08-12 23:01:37,6946.61,47,3,2,1,0.6667,151,6.31,3,1,4.74,0,0,0,0
EV_107574,TXN_202607574,CUST_2247,Saanvi Reddy,saanvi.reddy98@yahoo.com,+918556293060,E-commerce Retail,CCAvenue,Bank Transfer / NEFT,Tablet,overdue_invoice,insufficient_funds,2026-06-23 14:08:37,27284.29,200,38,29,9,0.7632,0,3.44,1,1,104.94,42,2,1,0
EV_107575,TXN_202607575,CUST_2780,Pooja Nair,pooja.nair23@company.in,+918148406800,SaaS,PayU,Debit Card,Tablet,failed_payment,bank_downtime,2026-08-14 05:03:37,13248.9,525,46,25,21,0.5435,166,7.23,4,2,4.14,0,1,0,1
EV_107576,TXN_202607576,CUST_1601,Kunal Bhat,kunal.bhat20@enterprise.in,+918434653305,SaaS,Razorpay,Credit Card,Tablet,checkout_abandonment,user_timeout,2026-08-11 06:59:37,671.22,1226,30,28,2,0.9333,0,6.23,3,2,1.42,0,3,3,1
EV_107577,TXN_202607577,CUST_1302,Sneha Verma,sneha.verma71@enterprise.in,+916868256753,E-commerce Retail,CCAvenue,NetBanking,Desktop,checkout_abandonment,user_timeout,2026-07-09 10:28:37,2460.22,156,39,22,17,0.5641,0,9.11,3,1,5.41,0,2,2,1
EV_107578,TXN_202607578,CUST_3270,Ananya Sharma,ananya.sharma25@outlook.com,+916465858913,E-commerce Retail,Razorpay,UPI,Desktop,failed_payment,network_error,2026-08-18 00:36:37,5832.47,1015,48,39,9,0.8125,109,6.86,2,1,11.43,0,2,2,1
EV_107579,TXN_202607579,CUST_1776,Sneha Rao,sneha.rao59@company.in,+917897840239,E-commerce Retail,PayU,Credit Card,Desktop,failed_payment,expired_card,2026-08-16 20:22:37,12693.46,1004,15,13,2,0.8667,0,7.78,0,1,7.17,0,3,3,1
EV_107580,TXN_202607580,CUST_1760,Diya Gupta,diya.gupta63@company.in,+916590612666,E-commerce Retail,Stripe,UPI,Mobile,failed_payment,expired_card,2026-06-13 20:39:37,1765.25,823,16,11,5,0.6875,0,2.79,0,3,9.96,0,2,2,1
EV_107581,TXN_202607581,CUST_2147,Sneha Gupta,sneha.gupta17@yahoo.com,+918447715974,SaaS,PayU,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-06-27 10:39:37,36437.09,163,18,16,2,0.8889,0,8.08,1,1,73.6,42,3,3,1
EV_107582,TXN_202607582,CUST_3097,Reyansh Nair,reyansh.nair32@gmail.com,+917663456612,E-commerce Retail,PayU,Credit Card,Desktop,failed_payment,bank_downtime,2026-07-22 18:39:37,3095.35,1025,51,33,18,0.6471,108,4.89,4,2,6.32,0,2,0,1
EV_107583,TXN_202607583,CUST_2485,Ira Singh,ira.singh78@gmail.com,+918465089568,E-commerce Retail,PayU,UPI,Mobile,checkout_abandonment,user_timeout,2026-07-14 19:08:37,25000.0,1496,45,18,27,0.4,0,6.31,3,1,3.91,0,3,2,1
EV_107584,TXN_202607584,CUST_1594,Arjun Singh,arjun.singh94@yahoo.com,+916047889782,EdTech,Razorpay,UPI,Mobile,checkout_abandonment,user_timeout,2026-08-09 13:48:37,1972.05,1417,40,28,12,0.7,42,7.69,3,1,3.78,0,2,0,1
EV_107585,TXN_202607585,CUST_1874,Pooja Sharma,pooja.sharma90@outlook.com,+916061698094,B2B Wholesale,Razorpay,UPI,Mobile,checkout_abandonment,user_timeout,2026-06-16 12:39:37,3855.65,527,13,7,6,0.5385,79,9.75,3,1,20.93,0,0,0,1
EV_107586,TXN_202607586,CUST_1724,Rohan Malhotra,rohan.malhotra66@enterprise.in,+918451001264,EdTech,Cashfree,UPI,Tablet,failed_payment,user_timeout,2026-07-27 13:57:37,6432.97,1163,41,29,12,0.7073,5,3.57,3,1,22.0,0,2,1,1
EV_107587,TXN_202607587,CUST_2081,Ira Singh,ira.singh89@enterprise.in,+918595403573,E-commerce Retail,Stripe,UPI,Tablet,checkout_abandonment,user_timeout,2026-06-19 12:43:37,25000.0,339,50,35,15,0.7,0,4.15,3,1,5.97,0,0,0,1
EV_107588,TXN_202607588,CUST_1787,Reyansh Sharma,reyansh.sharma4@company.in,+918686333429,E-commerce Retail,Stripe,NetBanking,Mobile,overdue_invoice,insufficient_funds,2026-07-06 21:40:37,18384.23,272,11,9,2,0.8182,0,5.65,1,1,180.31,39,2,2,1
EV_107589,TXN_202607589,CUST_3484,Ananya Patel,ananya.patel2@outlook.com,+917955684376,E-commerce Retail,Cashfree,UPI,Tablet,checkout_abandonment,user_timeout,2026-07-23 21:55:37,5133.65,1128,49,34,15,0.6939,0,8.0,3,1,1.94,0,3,3,1
EV_107590,TXN_202607590,CUST_1853,Aarav Reddy,aarav.reddy68@gmail.com,+918944198153,EdTech,Cashfree,UPI,Mobile,checkout_abandonment,user_timeout,2026-08-19 04:37:37,1509.2,230,34,18,16,0.5294,0,7.42,3,1,9.47,0,2,2,1
EV_107591,TXN_202607591,CUST_1145,Kabir Chopra,kabir.chopra29@outlook.com,+918666707262,SaaS,Stripe,Debit Card,Mobile,failed_payment,network_error,2026-07-10 13:29:37,14471.16,751,20,9,11,0.45,4,6.72,2,1,6.19,0,1,1,0
EV_107592,TXN_202607592,CUST_2479,Saanvi Reddy,saanvi.reddy73@yahoo.com,+917606148055,B2B Wholesale,Stripe,Debit Card,Desktop,checkout_abandonment,user_timeout,2026-07-15 07:25:37,13451.67,439,48,41,7,0.8542,0,4.97,3,1,1.77,0,2,2,1
EV_107593,TXN_202607593,CUST_2470,Aarav Malhotra,aarav.malhotra85@enterprise.in,+918711040924,EdTech,Stripe,NetBanking,Mobile,failed_payment,insufficient_funds,2026-08-02 22:51:37,1123.54,395,45,19,26,0.4222,0,8.51,1,3,47.92,0,2,0,1
EV_107594,TXN_202607594,CUST_1317,Meera Patel,meera.patel39@yahoo.com,+916261811056,E-commerce Retail,Cashfree,NetBanking,Mobile,failed_payment,expired_card,2026-07-17 05:02:37,3971.24,876,38,25,13,0.6579,0,6.46,0,2,15.03,0,1,0,0
EV_107595,TXN_202607595,CUST_2124,Ishaan Sharma,ishaan.sharma42@outlook.com,+916116699374,EdTech,Stripe,NetBanking,Mobile,overdue_invoice,insufficient_funds,2026-05-31 05:40:37,13020.68,1288,49,31,18,0.6327,0,7.66,1,1,36.88,37,1,1,1
EV_107596,TXN_202607596,CUST_2207,Aadhya Gupta,aadhya.gupta74@yahoo.com,+918523258748,B2B Wholesale,PayU,UPI,Desktop,failed_payment,bank_downtime,2026-07-29 19:32:37,17203.4,1266,15,14,1,0.9333,75,9.67,4,3,4.11,0,4,3,1
EV_107597,TXN_202607597,CUST_3130,Vihaan Nair,vihaan.nair50@yahoo.com,+916513011414,EdTech,Cashfree,Credit Card,Mobile,failed_payment,insufficient_funds,2026-08-02 10:51:37,1683.03,925,13,7,6,0.5385,0,9.01,1,2,11.59,0,2,2,1
EV_107598,TXN_202607598,CUST_1274,Aadhya Singh,aadhya.singh75@enterprise.in,+916977290717,EdTech,CCAvenue,UPI,Tablet,failed_payment,user_timeout,2026-08-12 03:32:37,4886.37,1372,51,39,12,0.7647,0,6.22,3,5,9.5,0,0,0,1
EV_107599,TXN_202607599,CUST_1346,Saanvi Rao,saanvi.rao43@company.in,+919245317068,B2B Wholesale,Stripe,UPI,Tablet,checkout_abandonment,user_timeout,2026-08-14 18:05:37,499.0,1137,52,41,11,0.7885,0,6.59,3,1,5.12,0,3,2,1
EV_107600,TXN_202607600,CUST_1473,Diya Joshi,diya.joshi13@company.in,+919387569514,B2B Wholesale,CCAvenue,Credit Card,Desktop,failed_payment,insufficient_funds,2026-08-25 10:13:37,973.65,798,42,33,9,0.7857,8,5.65,1,2,8.7,0,2,1,0
EV_107601,TXN_202607601,CUST_2625,Ishaan Verma,ishaan.verma66@enterprise.in,+919945455755,B2B Wholesale,Razorpay,UPI,Mobile,checkout_abandonment,user_timeout,2026-07-14 01:46:37,1259.93,301,30,26,4,0.8667,0,8.14,3,2,5.97,0,5,5,0
EV_107602,TXN_202607602,CUST_2158,Vivaan Singh,vivaan.singh81@company.in,+916282567012,SaaS,PayU,UPI,Mobile,failed_payment,expired_card,2026-07-10 11:25:37,45364.16,1280,10,9,1,0.9,0,6.58,0,1,0.48,0,0,0,1
EV_107603,TXN_202607603,CUST_2971,Arjun Mehta,arjun.mehta46@outlook.com,+917742864910,SaaS,CCAvenue,UPI,Tablet,failed_payment,network_error,2026-06-06 08:06:37,3038.66,1313,33,25,8,0.7576,0,5.38,2,4,20.84,0,5,5,1
EV_107604,TXN_202607604,CUST_3206,Saanvi Kulkarni,saanvi.kulkarni42@company.in,+916570815124,E-commerce Retail,CCAvenue,NetBanking,Mobile,overdue_invoice,insufficient_funds,2026-07-25 14:30:37,47066.88,1482,25,19,6,0.76,0,6.14,1,1,141.03,24,4,4,1
EV_107605,TXN_202607605,CUST_2440,Meera Patel,meera.patel34@outlook.com,+919567181201,SaaS,PayU,Credit Card,Desktop,checkout_abandonment,user_timeout,2026-06-29 02:21:37,1810.79,1401,10,4,6,0.4,4,7.74,3,1,2.76,0,3,0,1
EV_107606,TXN_202607606,CUST_2079,Ishaan Gupta,ishaan.gupta5@gmail.com,+917450559731,E-commerce Retail,Stripe,NetBanking,Mobile,overdue_invoice,insufficient_funds,2026-08-15 23:12:37,13276.42,1061,37,34,3,0.9189,0,7.2,1,1,124.01,39,0,0,0
EV_107607,TXN_202607607,CUST_1343,Reyansh Malhotra,reyansh.malhotra73@company.in,+917164344392,EdTech,Razorpay,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-06-12 13:34:37,50391.82,1447,5,3,2,0.6,0,9.84,1,1,95.25,48,0,0,0
EV_107608,TXN_202607608,CUST_2074,Meera Patel,meera.patel88@yahoo.com,+919958824242,SaaS,Stripe,UPI,Desktop,checkout_abandonment,user_timeout,2026-06-05 15:47:37,12684.65,1233,43,18,25,0.4186,5,8.2,3,1,6.6,0,4,1,1
EV_107609,TXN_202607609,CUST_3355,Rohan Chopra,rohan.chopra52@enterprise.in,+919032941121,E-commerce Retail,Cashfree,Debit Card,Tablet,failed_payment,bank_downtime,2026-06-08 13:38:37,18658.46,369,43,25,18,0.5814,0,5.56,4,1,10.2,0,4,4,1
EV_107610,TXN_202607610,CUST_3403,Sneha Gupta,sneha.gupta73@company.in,+917961622029,SaaS,Stripe,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-07-06 10:32:37,27343.89,700,53,42,11,0.7925,0,5.61,1,1,103.14,17,1,1,1
EV_107611,TXN_202607611,CUST_1799,Aditya Nair,aditya.nair4@company.in,+919886755575,B2B Wholesale,Razorpay,NetBanking,Tablet,failed_payment,expired_card,2026-07-01 06:54:37,1309.36,1066,40,34,6,0.85,0,3.5,0,1,3.84,0,5,5,1
EV_107612,TXN_202607612,CUST_1894,Diya Singh,diya.singh43@outlook.com,+916137845240,E-commerce Retail,Cashfree,Bank Transfer / NEFT,Mobile,overdue_invoice,insufficient_funds,2026-06-08 12:53:37,15987.66,444,47,36,11,0.766,0,4.0,1,1,36.16,56,0,0,1
EV_107613,TXN_202607613,CUST_2042,Vihaan Malhotra,vihaan.malhotra4@yahoo.com,+918926214216,EdTech,PayU,UPI,Tablet,failed_payment,user_timeout,2026-07-18 19:30:37,878.74,703,49,42,7,0.8571,0,5.22,3,4,3.61,0,2,1,0
EV_107614,TXN_202607614,CUST_2212,Sneha Verma,sneha.verma90@gmail.com,+917029483278,EdTech,Cashfree,UPI,Mobile,checkout_abandonment,user_timeout,2026-07-15 17:07:37,7403.8,835,15,10,5,0.6667,0,9.16,3,1,6.54,0,3,3,1
EV_107615,TXN_202607615,CUST_1358,Aditya Kumar,aditya.kumar32@company.in,+918550379054,EdTech,Cashfree,Credit Card,Tablet,failed_payment,bank_downtime,2026-06-17 17:29:37,2800.84,545,44,27,17,0.6136,0,6.73,4,1,2.16,0,1,1,1
EV_107616,TXN_202607616,CUST_1117,Sneha Reddy,sneha.reddy63@gmail.com,+918018679284,B2B Wholesale,Razorpay,Credit Card,Tablet,overdue_invoice,insufficient_funds,2026-06-08 01:07:37,14740.39,1330,26,17,9,0.6538,0,7.42,1,1,131.44,69,3,3,0
EV_107617,TXN_202607617,CUST_2513,Saanvi Verma,saanvi.verma94@yahoo.com,+918126746095,SaaS,Cashfree,UPI,Desktop,failed_payment,insufficient_funds,2026-08-25 13:01:37,523.77,480,21,18,3,0.8571,0,7.0,1,3,52.25,0,5,5,1
EV_107618,TXN_202607618,CUST_3132,Vihaan Malhotra,vihaan.malhotra55@outlook.com,+916171529759,E-commerce Retail,CCAvenue,UPI,Desktop,checkout_abandonment,user_timeout,2026-08-04 12:19:37,880.41,1436,49,42,7,0.8571,0,6.32,3,2,1.85,0,2,2,1
EV_107619,TXN_202607619,CUST_2287,Arjun Mehta,arjun.mehta29@company.in,+918920495836,EdTech,CCAvenue,Bank Transfer / NEFT,Desktop,overdue_invoice,insufficient_funds,2026-08-12 19:57:37,22890.18,637,35,26,9,0.7429,0,5.64,1,1,223.2,21,1,1,1
EV_107620,TXN_202607620,CUST_2036,Arjun Joshi,arjun.joshi82@company.in,+916228587581,B2B Wholesale,CCAvenue,UPI,Desktop,failed_payment,expired_card,2026-06-05 12:39:37,936.03,1376,19,13,6,0.6842,3,3.64,0,1,10.72,0,3,2,1
EV_107621,TXN_202607621,CUST_2442,Ira Bhat,ira.bhat90@company.in,+917523392144,B2B Wholesale,CCAvenue,Credit Card,Mobile,failed_payment,user_timeout,2026-06-14 04:07:37,50000.0,359,48,35,13,0.7292,0,6.61,3,2,6.58,0,4,4,1
